,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,Q_0,Q_1,Q_2,Q_3,Pitch,Yaw
147620,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
147640,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
147660,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
147680,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
147700,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
147720,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
147740,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
147760,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
147780,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
147800,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
147820,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
147840,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
147860,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
147880,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
147900,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
147920,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
147940,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
147960,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
147980,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148000,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148020,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148040,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148060,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148080,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148100,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148120,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148140,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148160,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148180,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148200,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148220,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148240,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148260,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148280,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148300,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148320,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148340,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148360,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148380,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148400,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148420,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148440,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148460,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148480,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148500,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148520,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148540,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148560,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148580,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148600,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148620,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148640,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148660,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148680,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148700,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148720,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148740,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148760,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148780,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148800,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148820,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148840,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148860,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148880,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148900,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148920,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148940,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148960,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
148980,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149000,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149020,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149040,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149060,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149080,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149100,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149120,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149140,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149160,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149180,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149200,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149220,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149240,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149260,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149280,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149300,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149320,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149340,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149360,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149380,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149400,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149420,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149440,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149460,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149480,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149500,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149520,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149540,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149560,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149580,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149600,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149620,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149640,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149660,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149680,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149700,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149720,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149740,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149760,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149780,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149800,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149820,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149840,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149860,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149880,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149900,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149920,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149940,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149960,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
149980,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150000,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150020,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150040,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150060,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150080,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150100,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150120,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150140,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150160,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150180,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150200,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150220,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150240,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150260,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150280,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150300,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150320,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150340,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150360,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150380,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150400,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150420,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150440,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150460,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150480,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150500,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150520,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150540,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150560,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150580,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150600,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150620,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150640,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150660,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150680,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150700,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150720,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150740,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150760,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150780,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150800,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150820,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150840,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150860,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150880,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150900,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150920,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150940,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150960,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
150980,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151000,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151020,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151040,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151060,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151080,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151100,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151120,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151140,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151160,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151180,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151200,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151220,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151240,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151260,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151280,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151300,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151320,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151340,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151360,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151380,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151400,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151420,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151440,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151460,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151480,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151500,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151520,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151540,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151560,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151580,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151600,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151620,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151640,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151660,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151680,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151700,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151720,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151740,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151760,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151780,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151800,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151820,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151840,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151860,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151880,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151900,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151920,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151940,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151960,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
151980,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152000,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152020,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152040,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152060,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152080,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152100,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152120,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152140,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152160,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152180,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152200,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152220,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152240,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152260,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152280,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152300,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152320,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152340,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152360,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152380,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152400,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152420,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152440,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152460,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152480,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152500,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152520,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152540,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152560,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152580,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152600,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152620,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152640,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152660,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152680,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152700,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152720,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152740,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152760,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152780,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152800,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152820,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152840,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152860,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152880,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152900,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152920,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152940,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152960,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
152980,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153000,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153020,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153040,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153060,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153080,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153100,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153120,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153140,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153160,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153180,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153200,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153220,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153240,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153260,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153280,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153300,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153320,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153340,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153360,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153380,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153400,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153420,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153440,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153460,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153480,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153500,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153520,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153540,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153560,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153580,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153600,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153620,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153640,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153660,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153680,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153700,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153720,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153740,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153760,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
153780,0.528,0.64,-0.55,2.075,0.061,30.578,0,0,0,0,-32.706,134.758
